;SE/CO;mlt;259;261;262;263;265;266;267;278;279;281;282;283;285;287;289;291;294;295;296;313;243;244;245;246;247;248;249;251;252;Vazão posto 243;Vazão posto 244;Vazão posto 245;Vazão posto 246;Vazão posto 247;Vazão posto 248;Vazão posto 249;Vazão posto 251;Vazão posto 252;Vazão posto 259;Vazão posto 261;Vazão posto 262;Vazão posto 263;Vazão posto 265;Vazão posto 266;Vazão posto 267;Vazão posto 278;Vazão posto 279;Vazão posto 281;Vazão posto 282;Vazão posto 283;Vazão posto 285;Vazão posto 287;Vazão posto 289;Vazão posto 291;Vazão posto 294;Vazão posto 295;Vazão posto 296;Vazão posto 313
Vazão posto 281;-0.9566471766946236;-0.20281899411077797;0.669174270801812;0.8548527817451939;0.8492008843544795;0.8396206165591099;0.8459575292699224;0.7856423237066685;0.7498203127682219;0.6448100037578647;0.6219857078387563;0.8918910986788401;0.6647679010123311;0.5800531496019525;0.7248169848397092;0.7086803626214121;0.46000388992001295;-0.3070971772238526;0.6109792459065477;0.6886959644547068;0.9004812095141772;0.32983542777925917;0.32983542777925917;0.5405835845970686;0.2833575009467504;0.2833575009467504;-0.7000346817977194;0.6818938404688;0.7014430318878185;0.7441630499558213;0.6208131801876694;0.5809229381032325;0.8214970517242599;0.825871878001113;0.8221760562620117;0.9343070626568206;0.9341965382079751;0.5254142714310562;0.8661009445790395;0.9906703146753828;0.9906703146753828;0.9347073767648685;0.7708277125714857;0.7294849212600676;0.8420057989488064;0.762072840045324;0.8191968103637493;0.8327564346402057;0.9798007278307029;1.0;0.9267993468576965;0.7545155987095047;0.9366785321517684;0.9327872432520872;0.9199627917011233;0.8640848029201951;0.9105145453022934;0.9336210037491627;0.9327328529031154;0.9362743384594684
Vazão posto 282;-0.9492878199413479;0.10150155353916265;0.4549890294658247;0.7461060547303264;0.7325144468787185;0.7448142246154774;0.772053271586355;0.8711896673739628;0.5409915958362181;0.4338985539440598;0.4115190969033069;0.7758968615820236;0.5422766567656003;0.3856027013699456;0.7090903301018393;0.5184466403108738;0.3172619793608371;-0.2556517427427281;0.4650035340704577;0.49161607646442335;0.8585110493271211;0.10920951355851931;0.10920951355851931;0.3254419684700762;0.07937130276155062;0.07937130276155062;-0.7077189697967475;0.4806303335782897;0.5064658332480811;0.5619825982126704;0.40914841363658194;0.6909892642395051;0.9206524394755011;0.924049605737865;0.919794276485274;0.9550769154841393;0.9535378932843691;0.6675272769621717;0.9484039001669382;0.934798805659031;0.934798805659031;0.9525519051296296;0.7260025236155347;0.7055174044904907;0.8173692273340885;0.8726516286045287;0.8439878735633473;0.8757564197680215;0.8808828361459383;0.9267993468576965;1.0;0.8185477542155877;0.8085096872121067;0.8000936343128401;0.9993945855287276;0.6651321272942633;0.9632591905004427;0.9146003506974784;0.9075829058239465;0.9307136687346044
Vazão posto 283;-0.7451228878952979;0.06930809946000763;0.39116645682111056;0.6114687594196457;0.6045311084888624;0.6278391611506201;0.6537850898864974;0.703210386755099;0.4504968874353495;0.3771740352980685;0.35869476549813917;0.6306771162936188;0.4495653463608526;0.3314116653492259;0.584758820729231;0.42566051126555493;0.28204157846588823;-0.15856804978745279;0.43275874333268355;0.4099916472941477;0.6938137847405274;0.02203095924676353;0.02203095924676353;0.2983369946163317;0.15074931397277247;0.15074931397277247;-0.5157379335333256;0.39988966533204445;0.4148452814069711;0.45576053429987134;0.33146705076198757;0.2958850055933692;0.651558442209281;0.656192006753998;0.6444943707071175;0.7029225482560587;0.6988325945487708;0.2646617829469404;0.8769132602455545;0.770619263982531;0.770619263982531;0.6922285052857942;0.7760196840147735;0.8674309655881833;0.9088149610311121;0.5323099419357247;0.7327752045811768;0.88944986111207;0.7145442546486082;0.7545155987095047;0.8185477542155877;1.0;0.6163053989625105;0.6059237226526344;0.8198395067969128;0.5178587592374078;0.7056259081471277;0.6345747260702643;0.690356856149209;0.7254844753064723
Vazão posto 285;-0.8859331742395228;-0.4321893882310681;0.836761145846585;0.9455920723164358;0.9436046250102357;0.9251739553563189;0.8848226371660992;0.7352203029651058;0.8726006411530244;0.7949454655705225;0.7838898918389023;0.9479263281815337;0.78770383713842;0.7421671420054021;0.795279812782575;0.8686412253193184;0.6136084702940695;-0.29224139814825245;0.7637493603908241;0.8538119092734814;0.9251327383056545;0.4997700835061075;0.4997700835061075;0.7486488526784777;0.5159629074201251;0.5159629074201251;-0.6074609062255714;0.848594598597316;0.8646068723828517;0.8933494401918548;0.8114618263488756;0.5088176031129416;0.7647123683702604;0.7698972557225553;0.7654218994167014;0.8959631066294265;0.8974685145713706;0.4347775487458323;0.7737911691330409;0.9320001898800032;0.9320001898800032;0.899921348801807;0.7248695181988302;0.641481112126014;0.7813852488164785;0.6829695435447664;0.7398846408284317;0.7201091399713143;0.9500794403379954;0.9366785321517684;0.8085096872121067;0.6163053989625105;1.0;0.9998350276860026;0.806581134103992;0.8782381441793444;0.8260194971620342;0.918109684194846;0.9346615583959067;0.8978420982311285
Vazão posto 287;-0.8811645277700029;-0.44581002858708696;0.8433057071021348;0.9451215958331225;0.9436521579583905;0.9239696516307052;0.8812524244717178;0.7259982721402098;0.8794219845556817;0.8032045623188615;0.792443798886309;0.9473725723496165;0.7912983823599173;0.7497991788120706;0.7912113329405682;0.8743460123583003;0.6203191617892336;-0.29347755285872673;0.767751438519528;0.8600529555301563;0.9213489153567685;0.5114409197751473;0.5114409197751473;0.7575407523163785;0.5258695061618104;0.5258695061618104;-0.6014600060296876;0.8551096874448934;0.8705633740541223;0.8982007515655072;0.8193077007914186;0.4998376345949664;0.7554904005682169;0.7607596519043237;0.756389889262605;0.889278911813079;0.8908892203712858;0.42627712639675136;0.7636554243638567;0.9285762109573086;0.9285762109573086;0.8935717336638472;0.7160004656360738;0.6305862257786289;0.7735078543088653;0.6736793069268788;0.731706122851711;0.7081451967184713;0.9462001287108971;0.9327872432520872;0.8000936343128401;0.6059237226526344;0.9998350276860026;1.0;0.798153782915898;0.8827756353498367;0.8176793415146818;0.912857051973907;0.928954174829698;0.8903931063023145
Vazão posto 289;-0.9462875441845218;0.10247980643138524;0.4541842367133477;0.7473012705555174;0.7337451091848758;0.7462455371445029;0.7694958688486977;0.875761928912848;0.5405713922691443;0.4359038199637119;0.41424958480396223;0.7761934095590634;0.5413834047160284;0.384900541956149;0.7170171084174797;0.5196654129570892;0.31594340387475933;-0.25272358736837713;0.46872352511208715;0.4927360452307354;0.8627374948829021;0.10314784098667686;0.10314784098667686;0.32852646199869956;0.08402036887681985;0.08402036887681985;-0.7061842951269521;0.4817300992049772;0.5077712798260873;0.5630758195964947;0.4134650965823897;0.6905282142845239;0.9249412648915442;0.928563114002734;0.9241991845195385;0.955337079760057;0.9537943612226099;0.6692570648063192;0.9503459182778378;0.9298991493880752;0.9298991493880752;0.9528985294515976;0.7192492669313693;0.6995394739669264;0.8153266850270534;0.874610521755093;0.8383964100299389;0.8741694738882542;0.8737033005361132;0.9199627917011233;0.9993945855287276;0.8198395067969128;0.806581134103992;0.798153782915898;1.0;0.6547135519829446;0.9618794384654987;0.9136435245197843;0.9073812594402676;0.9291115115142031
Vazão posto 291;-0.7980815042038668;-0.545089295798936;0.8120706882810671;0.7851929497016247;0.7958462883057223;0.753037958600185;0.7148946291969747;0.49323263300626885;0.904500944123753;0.8347093042528902;0.8239788048039695;0.8028824588188889;0.8032661280483759;0.8097617888671769;0.5249497302546978;0.8236035919253873;0.7153247998675547;-0.2890081191599247;0.6941425443741362;0.8218512901870934;0.7010333154969656;0.6996623356571846;0.6996623356571846;0.7596036040054811;0.5494464234264774;0.5494464234264774;-0.44802130709466503;0.8218920790215313;0.8201545030918991;0.8293949205300015;0.7823980046509538;0.2069643651100614;0.47474155917756816;0.48144735816625245;0.4792925308180908;0.6781252661802172;0.679935512542222;0.1711208799720691;0.5669374077385656;0.8748745069255979;0.8748745069255979;0.6854009124027551;0.5372188503378743;0.4573262298554137;0.6381064263349994;0.4039455986566554;0.5982499714463725;0.4865941700480671;0.840702347464636;0.8640848029201951;0.6651321272942633;0.5178587592374078;0.8782381441793444;0.8827756353498367;0.6547135519829446;1.0;0.6128153531953212;0.7185427624177443;0.7254290973049395;0.6769010244228856
Vazão posto 294;-0.9200409838029149;0.10583708063370327;0.4428699696460684;0.7646176799650386;0.7486706373718609;0.7622535201783726;0.7899714198517055;0.9004287948633946;0.517952224250431;0.40944705186993274;0.3871975969697083;0.7798531460432496;0.48204167367816925;0.32524613639079375;0.7348619329517381;0.5092106655980562;0.25552318794111767;-0.2530252980188413;0.46065367589746364;0.4777405478958075;0.8743583868848053;0.08219597352926232;0.08219597352926232;0.2980662613100016;0.061071476066363144;0.061071476066363144;-0.7614415841954385;0.4654342583181713;0.4980719984661079;0.5589648069559039;0.4298948899629202;0.8290393797840161;0.9616895169969365;0.9646846557799541;0.9599421971613381;0.9828189810006055;0.9819148735709791;0.7896918530339692;0.8986101857577228;0.894683011084911;0.894683011084911;0.9801647125365296;0.7121295580045455;0.6828561898045709;0.7483071105177638;0.9495984912793662;0.7992377703658914;0.8662158607010094;0.8840223815970363;0.9105145453022934;0.9632591905004427;0.7056259081471277;0.8260194971620342;0.8176793415146818;0.9618794384654987;0.6128153531953212;1.0;0.9565411739816805;0.9418657182801746;0.9575781669897182
Vazão posto 295;-0.936632349619358;-0.06663871599786805;0.5859510346561795;0.8525790724655843;0.8391179766092639;0.8408844747923697;0.846381133467499;0.8784708549050478;0.6303364822626047;0.5192416373550035;0.5054386514715823;0.8572721268430064;0.6205806781211829;0.49836374768630437;0.8164807617627323;0.6514280754829248;0.3876286186533433;-0.2012057752224541;0.5754881450650815;0.6239644018484822;0.9101699167421229;0.21681168799091277;0.21681168799091277;0.45836765000049884;0.20274158687199229;0.20274158687199229;-0.6970718755799219;0.61398407696841;0.6428961203024522;0.6938395239401602;0.5653699207360885;0.7755715800907744;0.9301157619377052;0.9339504740878066;0.9342009982159402;0.9775589957949056;0.9777655984925689;0.7260377114602431;0.8478962118288289;0.911014678800902;0.911014678800902;0.9780794561115458;0.7008187472404291;0.6418707992490092;0.7342547319740678;0.9038326996879983;0.7660050511703498;0.822618749376957;0.9448548633939962;0.9336210037491627;0.9146003506974784;0.6345747260702643;0.918109684194846;0.912857051973907;0.9136435245197843;0.7185427624177443;0.9565411739816805;1.0;0.9866752476050501;0.9779442174085002
Vazão posto 296;-0.919504984104116;-0.09912060387429449;0.6226966071270377;0.8854478973621792;0.8741342274405005;0.8774091295346804;0.8867709169328274;0.9024995219975143;0.6649449748737472;0.556886447451694;0.5452166875206474;0.8593917359107105;0.6739673144031008;0.5482877643128936;0.8266894394681241;0.6920254263896788;0.456244870300272;-0.1911860720011787;0.6392955550659066;0.665805886422665;0.9101927987240591;0.26553750255850445;0.26553750255850445;0.5085134506928429;0.27275206249993983;0.27275206249993983;-0.6774516411842942;0.655111068758268;0.6822233462561211;0.7312988231215887;0.6115294629994776;0.7096055451190769;0.9042864653795926;0.9091134951130123;0.905256826576563;0.9690604630187307;0.9687003820331012;0.6511340605906407;0.8689222711585083;0.9166489426434113;0.9166489426434113;0.9677761581186957;0.7621524510855111;0.7103816660224425;0.7862900325872811;0.8600576169992005;0.7969811319964247;0.8470677061813393;0.9449413418004531;0.9327328529031154;0.9075829058239465;0.690356856149209;0.9346615583959067;0.928954174829698;0.9073812594402676;0.7254290973049395;0.9418657182801746;0.9866752476050501;1.0;0.9825959862877626
Vazão posto 313;-0.9087321745207375;-0.031531207995156935;0.5543660774039679;0.8384371582521993;0.8230020967910535;0.8314863343140286;0.8611003017233427;0.8835939272473313;0.5916918379304303;0.47561669093070746;0.4551462516043256;0.8530387418187617;0.5834765917489528;0.45283106293669856;0.8105045750530305;0.6171157296290098;0.3252819469659577;-0.24606985465021916;0.5499131653358418;0.5883641634616359;0.921298492946784;0.1261178160536762;0.1261178160536762;0.41119426944792614;0.14971369400444873;0.14971369400444873;-0.7230388032513744;0.5787870274802719;0.6088301237668963;0.6631360450552461;0.5037100557420371;0.7365303058343655;0.9320641975984452;0.9343979957492793;0.9317531740017327;0.9779210782052308;0.9772664994568924;0.6625069152292409;0.9168594220383044;0.9170511422690678;0.9170511422690678;0.9757840054489004;0.8250274331054964;0.7711566815967991;0.8328680519473397;0.8814201900788972;0.8601823580550041;0.9006830035539543;0.9478869503533469;0.9362743384594684;0.9307136687346044;0.7254844753064723;0.8978420982311285;0.8903931063023145;0.9291115115142031;0.6769010244228856;0.9575781669897182;0.9779442174085002;0.9825959862877626;1.0
