,rmse,std,a(mean),b(mean)
54,61.74664880789959,41.97899416984075,2.2758012014255846,-1.5704543083787064
55,47.440021158719006,34.00939279004886,1.408226962068631,0.011289754341662427
56,79.63349387741744,38.22728512586111,-5.671436665603789,2.4376348450661003
57,56.359080673914164,38.1593989819383,7.680977221459706,-2.049303778143206
58,50.017320535279126,36.88498655469835,4.90529312193415,-2.953852126803276
59,65.19695621956468,46.10949812234396,-0.014193281447481346,0.32875376108201976
60,65.54218958398872,43.11494890750402,2.668430483555853,0.6720095489164716
61,56.80974106023922,38.736356421857614,-10.287560924439434,1.4834075929426864
62,52.446169195011095,39.605376297244966,24.273789954535346,-4.350026871615063
63,66.14668937656019,42.76850051582807,1.305155716934457,0.3320564376699692
64,47.84675749941174,36.65780956448072,1.340669322428514,0.11543314454212053
65,62.09154343970812,41.681580384687784,-0.9714065692104065,0.8043773617011301
66,65.44705220282792,51.504725673804224,3.3611175707071332,0.19855050465670157
67,53.49351797408137,41.169562795767725,4.822075933700268,-0.39127027236587375
68,48.5169134280148,36.965474346289575,0.6675903044661282,0.6010403835382516
69,52.65922187172663,34.54087152753559,0.3494424408706948,0.04547702478254959
70,67.93151975195991,49.093183436999254,0.496455672615592,0.35306967197888306
71,69.52380391928442,44.11413387359136,-0.521332388285429,0.5393718678196199
72,64.95965623953208,45.786643838004466,1.4921444986263819,-0.17235295223581337
73,63.312264058525656,50.21417967380041,-0.24826481734727812,0.32033113760611837
74,47.27576123447531,24.496404550522104,0.9785190543820796,0.09208174938850486
75,44.41038254201622,30.369613077981153,2.5605929864895067,-0.15055731823134744
76,53.62955003023703,42.53117779792303,-2.918445983303456,0.9450883868452001
77,65.08570193924483,49.371874609599054,-1.2740433032307525,1.1776923592029784
78,49.556983759733455,25.81368736327642,2.320715438379823,-0.3645160653026483
79,49.87932134059126,35.33260038092025,1.8841387351183936,0.1187242824462379
80,50.82130633845644,36.03414180279726,0.8606932932801435,0.3693632487836316
81,81.95511437688286,58.64634017051214,2.6505267108195043,-1.547720388924323
82,50.14979750082853,38.22105219557174,0.794332807509183,-0.0651231526781561
83,51.04099769912405,41.339641207466066,25.633780757220062,-3.187087373200391
84,36.695983901809754,28.141538109325243,1.6733116098744494,-0.1049581227129488
85,46.25916688280661,31.61553467215055,1.8101983427323518,-0.3248169659970786
86,71.62868771932037,49.83819899857992,0.7435517569423258,-0.06064945550182017
87,50.66215596707494,30.755723085744062,3.0745433721678777,-0.09484737748288016
88,58.47735861572187,35.36932048709809,-1.5760053207108469,0.21472856866911966
89,76.10657991575607,47.411613264689386,0.8904360868878106,-0.3700052198498631
90,59.61524902296708,45.018121774934606,-0.4389277616414645,-0.09453402952151704
