n_neurons,output,mse_val_norm,mse_val,mse_test_norm,mse_test,val_rmse,val_std,a,b
23.0,4.0,0.006521811678527673,430074.3406525601,0.029677337230431765,1957042.281443445,645.0466788509417,628.4724870089981,1.0842498335802284,-0.04455714719992718
23.0,5.0,0.025970592938172412,129033.35729279283,0.012407107347342804,61643.980330063794,352.7007245584623,345.4589323883142,0.8225262320213865,0.10268129618403328
23.0,6.0,0.013090363633548431,2224343.3975971644,0.03685381695157215,6262281.740708209,1466.9178057301465,1456.6573102553398,1.0999231322250267,-0.043846315818176294
23.0,7.0,0.004513858649717014,60446160.546508364,0.003227310307779596,43217682.66302939,7734.416863594631,7682.458812566849,1.0199099169841748,-0.012573815274465052
24.0,0.0,0.0114140558324459,109614129.72382706,0.005905483651750811,56712920.8560871,10374.13795748228,10317.701805746563,0.9564598256719301,0.025859309042469095
24.0,1.0,0.008789351580670927,856603683.5120475,0.005472630238733847,533358469.3382693,28956.786445540612,28857.846796067737,0.9796209879286196,0.012986034031877817
24.0,2.0,0.008815119375986457,859114987.2854569,0.005553770422396593,541266338.5585052,29030.824356766065,28913.353619793274,0.9827948576874571,0.012069852204062464
24.0,3.0,0.013821440602500956,845545.9527690317,0.015696341856412433,960245.6249192092,894.7616662608252,889.7660388815798,1.0351186728289854,-0.010769916751163932
24.0,4.0,0.006235458056546684,411191.0369309187,0.029878023353656694,1970276.323487791,628.2904955419797,614.2100428741426,1.047053984931816,-0.021096954401030838
24.0,5.0,0.02693439780710791,133821.96472356282,0.013258479541295215,65873.97302291737,360.06313778403177,354.9820892061819,0.8579306623104588,0.08434684313259727
24.0,6.0,0.011652255658289914,1979976.9400276353,0.03629426905968837,6167202.0972017925,1384.4205622996267,1369.7160238293905,1.0683443163340205,-0.02657495342486603
24.0,7.0,0.0048816257817466124,65371018.63881853,0.0033182484812490725,44435457.02482301,8033.778258034747,7993.957257571387,1.0117660194013889,-0.00787564454810111
25.0,0.0,0.011260752346309959,108141890.28719455,0.006089620445131066,58481266.9982939,10283.855599118242,10271.68151525591,0.9480363559695676,0.028781073062942718
25.0,1.0,0.009229400509316185,899490526.6510496,0.005463743311989329,532492370.70778126,29689.078002952283,29474.419487205712,0.9667192020510412,0.01788619065591152
25.0,2.0,0.009233472933899306,899887424.1401209,0.00535971353738874,522353707.9330915,29687.880956717236,29478.12241231321,0.9717413657509775,0.015379771159966478
25.0,3.0,0.013535123519748705,828030.096877334,0.016596878976118654,1015337.2397627463,889.3774400847556,881.1302442666542,1.0518632129411167,-0.01581667212403319
25.0,4.0,0.006397487513982346,421875.9063648526,0.030027435475919795,1980129.1561441952,642.8460986580922,627.3053828682375,1.0313862987255384,-0.015145559672860704
25.0,5.0,0.026125451880984304,129802.76478126933,0.013419528511924243,66674.13520912749,353.37348445310226,349.65624607595174,0.8272390390215686,0.09653934784071913
25.0,6.0,0.01258895053028165,2139142.1931988294,0.03785506357912467,6432415.697873553,1443.766649513401,1418.7342835890177,1.01872874362608,-0.003059345327781819
25.0,7.0,0.005018057279043041,67198005.56352003,0.0035100237877808385,47003567.49002532,8169.410068937815,8124.858321469378,1.021679023578299,-0.01158722513097946
26.0,0.0,0.01142882441354352,109755958.69189362,0.005975805563839567,57388252.91343893,10333.628910256633,10312.586994698653,0.9316170683703819,0.036210778380577034
26.0,1.0,0.008941531226207021,871434988.0824686,0.00527944247305593,514530533.84988767,29170.652638781303,29040.813363430792,0.9711985615093425,0.018630754200825758
26.0,2.0,0.008815030662434295,859106343.7441089,0.005346471797680139,521063163.4718627,28988.53725809579,28844.136453471227,0.9739975781249082,0.017237510806565177
26.0,3.0,0.013945998627026038,853165.9637391461,0.016024855693878,980342.9081581066,901.1252068554912,892.0141341282854,1.0474274389858875,-0.012738381577391603
26.0,4.0,0.006218441880229448,410068.9215123712,0.029761686014380628,1962604.5804446626,630.7998398951418,615.7099487714019,1.0456634173354225,-0.027875863925900878
26.0,5.0,0.02702254515380541,134259.91962171794,0.013527380591638537,67209.99184316967,360.3082129650678,354.0475928470694,0.8169366403949461,0.10560894744864065
26.0,6.0,0.013352484381010792,2268883.526494157,0.03819418779029999,6490040.468076254,1486.6397489129074,1470.2555543274982,1.0461196584470562,-0.014695360178498814
26.0,7.0,0.004736466099730986,63427150.23168668,0.0033600486130674033,44995213.71803427,7917.058768251022,7851.61809517865,1.011439094012665,-0.007181013782191388
27.0,0.0,0.010935209498957333,105015559.55891572,0.006086319177642788,58449563.74276593,10122.440341930243,10084.09023225555,0.971081072065753,0.01719132516452005
27.0,1.0,0.00836422984576147,815171633.7504009,0.005714563149325349,556937070.8235749,28071.215656136512,27978.454496239352,0.9799499223628722,0.00959247838112676
27.0,2.0,0.008431209507709661,821699424.176619,0.005749107412479972,560303730.6605079,28210.55439869088,28111.74035402833,0.9773539028460241,0.01135281086693158
27.0,3.0,0.014239597395103736,871127.2667928017,0.016409672026128853,1003884.6086458802,914.6797276228866,908.5033456268097,1.0692626011549609,-0.028441964325428698
27.0,4.0,0.007403228804473944,488198.50474227424,0.030870380444240817,2035716.2998835887,684.8347192537875,663.5806265407919,1.0117113694199245,-0.01145955408488134
27.0,5.0,0.025506185250092926,126725.97538225832,0.013125172980332013,65211.64709593033,349.0712725143929,346.18317669989904,0.8763721524788821,0.06757671531193805
27.0,6.0,0.012105770715032457,2057039.2202469858,0.03763617191235363,6395221.24875428,1403.8836789086345,1394.3746053867583,1.0582260106035386,-0.022549377487817532
27.0,7.0,0.004829843293858145,64677585.702066496,0.003449480629819771,46192819.37220868,7998.159305571535,7939.2639824243,1.0260508304415201,-0.01102931581849148
28.0,0.0,0.011061531111179565,106228681.70844452,0.005925981242603964,56909768.73333838,10204.482878362252,10139.145022117487,0.9670924928459187,0.021873668286296877
28.0,1.0,0.008731595726107896,850974820.3573623,0.005144095470453366,501339723.3696856,28796.947265211213,28715.493561537947,0.9805500455655806,0.01075017947941766
28.0,2.0,0.008697399657832892,847642114.0144943,0.005176677551275792,504515139.76465136,28771.8074334358,28669.12591237441,0.9816268082749844,0.01027631021240485
28.0,3.0,0.014315806232779633,875789.4471391083,0.01639555689773855,1003021.0950228784,912.7618342817951,897.9755703043954,1.071249933184558,-0.02497186261214337
28.0,4.0,0.006860790411684273,452427.9542684422,0.03057596266358371,2016301.235459912,666.4632619724825,659.6784745454343,1.0624491631382014,-0.03571327085011685
28.0,5.0,0.026341628163349087,130876.82420489892,0.012773809862326105,63465.92034507262,356.406544360993,349.6782308096506,0.8147908371690082,0.1030413848794872
28.0,6.0,0.013110426675104552,2227752.5636729766,0.03972346686320482,6749898.956243938,1472.6076409425516,1450.6947499425332,1.0878238997198248,-0.037644564526741434
28.0,7.0,0.005095927914643637,68240787.97650385,0.004437398350309084,59422261.02567014,8225.173850656254,8214.299338266015,1.0201894898423862,-0.01097925933692015
29.0,0.0,0.011569261848923797,111104640.56676285,0.005830337633268862,55991261.474327,10426.72487920868,10390.101301206929,0.9380892461224607,0.03455252414026126
29.0,1.0,0.008976615899542885,874854318.5023638,0.005152805362700167,502188579.22400165,29273.549480644033,29152.827340573862,0.9781501373500062,0.01456863401929363
29.0,2.0,0.009328836882224249,909181515.5470028,0.005175619338666878,504412013.59053785,29856.53814672907,29737.967711051195,0.9721351213792842,0.017604122218751392
29.0,3.0,0.014010780164591641,857129.0565556409,0.016079429795753206,983681.5703363033,905.2468009960581,892.7925822290582,1.0297783035716601,-0.008928128152304902
29.0,4.0,0.006313653290157847,416347.541645259,0.03059513096308292,2017565.2644926654,637.7193910827023,618.4906223977416,1.0846241629969005,-0.03877813119441055
29.0,5.0,0.026141567121580115,129882.83181022882,0.013037445418451681,64775.77784171789,354.8256031117085,349.7394289255427,0.8330058264084528,0.09245969725593467
29.0,6.0,0.012350183690461806,2098570.3981161965,0.03777057550358655,6418059.385578929,1429.8102955991899,1408.4918502261646,1.0717469199312624,-0.036469818570964624
29.0,7.0,0.004627356489987106,61966038.130156234,0.0035779161505556482,47912728.71095376,7814.075455886423,7772.804654181262,1.00988758111258,-0.00803974144211691
30.0,0.0,0.011535460961656875,110780036.3158248,0.006198070310581306,59522758.04344646,10396.8502147785,10324.933669851318,0.9567095866594117,0.026565593992274584
30.0,1.0,0.008874128265641854,864865961.4908913,0.005809356391231611,566175553.2893102,29014.729233241807,28845.32707140892,0.9865774165386961,0.009166681968756588
30.0,2.0,0.009017105427180136,878800393.4299598,0.005805663785689849,565815684.4439601,29256.09707639847,29084.530835729784,0.9815600938123671,0.011320216834204937
30.0,3.0,0.012793670465897683,782670.6675537692,0.01632555587183004,998738.6681595065,860.9605258196698,855.0680650492687,1.0967783437093002,-0.040794105177582224
30.0,4.0,0.007166962942329942,472618.18255818525,0.030763879690692924,2028693.2318244586,681.5318195629833,659.6497179160028,1.0718978738562126,-0.041389608302486586
30.0,5.0,0.025512747635409092,126758.58025533266,0.013351404987728334,66335.66740986622,349.3523359715395,343.621521266991,0.8802170372821119,0.06556148788698296
30.0,6.0,0.012370666371972322,2102050.8663438214,0.0386770139798929,6572083.383692905,1417.354589331987,1405.24393873523,1.1687502893356845,-0.07582744406051585
30.0,7.0,0.004653916592226803,62321709.34536016,0.0032714247471738894,43808429.470920175,7856.628100899881,7799.984155506325,1.0337891907175398,-0.016111374157964414
31.0,0.0,0.011222103091074478,107770724.23429257,0.006156671521691137,59125187.88920092,10268.337060549387,10243.35214340016,0.9796994927015065,0.014327338742504607
31.0,1.0,0.008889130491083114,866328061.4276371,0.005581682461784529,543986623.82938,29059.82575931599,29013.75656602267,0.9907419244902427,0.0062960078968181355
31.0,2.0,0.00894598632019748,871869184.5763386,0.005622552864801495,547969827.0506903,29142.010579662325,29103.70990933829,0.989116802009919,0.007843395290602458
31.0,3.0,0.013964875436882762,854320.7632914635,0.015958677649417607,976294.3853742224,902.8345382050752,892.4135565532572,1.0380095185296854,-0.014245697057079017
31.0,4.0,0.005807692834536357,382982.4910764358,0.029335036971978132,1934469.6160554457,608.8115059953278,596.3805821011366,1.0435991838,-0.020900313251532618
31.0,5.0,0.0263128733593627,130733.95734410125,0.013390248191052436,66528.65760850017,355.4565346296832,349.9731650696003,0.8008083214056335,0.11126985228586263
31.0,6.0,0.011519230057226371,1957372.9341447344,0.036913824136974756,6272478.244199744,1377.1020878245836,1362.209194273602,1.0885038010219206,-0.04243998040842621
31.0,7.0,0.004938498447808545,66132615.14675245,0.003933917129316312,52680022.947663054,8079.56785426943,7972.658628349278,1.0101018099745491,-0.010940818526541083
32.0,0.0,0.011746468774138253,112806435.81029443,0.006346366126835689,60946907.30002999,10487.749808848175,10446.841759402454,0.9419075845322398,0.028374248916460395
32.0,1.0,0.008639579636312286,842007018.8052768,0.005834499517901653,568625980.0319824,28666.995576719277,28642.720634580797,0.9882169336046083,0.006510831491494691
32.0,2.0,0.008787845034357145,856456856.1006966,0.005958233240975262,580684971.0702112,28923.84896693042,28895.325236051285,0.9822122353161289,0.009473342941393379
32.0,3.0,0.014377878540471647,879586.8075431198,0.01608958694987999,984302.9390028443,917.8514275851942,904.3176237940255,1.0537118144337296,-0.010213570194171582
32.0,4.0,0.0057451293914607526,378856.79932170827,0.028982925034067113,1911249.9583126374,605.8413027772725,593.6119608908984,1.0800850591852473,-0.04372287412947046
32.0,5.0,0.025852342616303054,128445.8376454305,0.01293950965323738,64289.19004294526,350.93872646844557,347.0716461777025,0.8351255107632384,0.09299567146142856
32.0,6.0,0.012734307566950325,2163841.573350482,0.0375023777878257,6372486.58944825,1447.3549732592185,1430.535573264489,0.9998016124044063,0.004173877712795987
32.0,7.0,0.00503871698281945,67474663.62674962,0.002964512615671693,39698496.05172388,8150.660591104985,8025.305772883938,1.0261001092991486,-0.01736544747295961
33.0,0.0,0.01152635024041441,110692541.22170521,0.006179923373134437,59348485.29288666,10376.383155895572,10336.341439779282,0.956208108155663,0.025009838149428566
33.0,1.0,0.008990301307382924,876188099.9034059,0.005340527313707457,520483821.5319803,29301.37800999636,29110.575840017664,0.9843626491984337,0.011216510433573433
33.0,2.0,0.008758101909281245,853558106.8960888,0.005243672662263527,511044437.6818461,28905.536074451666,28703.4028776014,0.9896648889522996,0.00862307829620719
33.0,3.0,0.014096309833581757,862361.4516741676,0.016118759902470255,986087.6423561309,903.8247149982842,892.7781867410912,1.0232307475053093,-0.01206691037629995
33.0,4.0,0.006333752009168995,417672.93511527963,0.030363027720156477,2002259.4582541345,637.0778865340098,618.7675368993083,1.069449372463,-0.03286119304585966
33.0,5.0,0.025834923115029086,128359.29002443391,0.013659460371189397,67866.2224932486,351.0127684734635,345.63926387455444,0.827127880591038,0.09845412782884673
33.0,6.0,0.011853677249728918,2014202.9408436778,0.038865728350693615,6604150.107262233,1395.490396579173,1376.7661309308064,1.0955823123292763,-0.04838336154543915
33.0,7.0,0.004946546322420786,66240385.543384686,0.0035393964548162877,47396903.80423639,8075.842450819029,8056.301584599559,1.0294269577075454,-0.016387442924216438
34.0,0.0,0.011428838773376419,109756096.1345647,0.006082454810629128,58412452.12709363,10359.57868992311,10308.198858182337,0.9385829106416763,0.03499143865556658
34.0,1.0,0.009092984718208684,886195535.2652023,0.005742865660067296,559695420.4519528,29420.10852906222,29309.541151299767,0.9729174796989222,0.01598042001036146
34.0,2.0,0.008953108510824651,872563314.8183076,0.005428331340060507,529041143.14193946,29145.884683011027,29001.891231103422,0.9807694891783718,0.012485834008227621
34.0,3.0,0.014120245878823705,863825.7723010923,0.015521090675485917,949524.3932002853,908.6368020926585,898.9375920136425,1.0325246089006943,-0.0044062126227182394
34.0,4.0,0.006134185876195765,404512.739369257,0.029973103284703,1976546.275560809,626.2653566971526,616.2885367669737,1.019215094385305,-0.01725630567806892
34.0,5.0,0.027126480590719287,134776.31683937792,0.013290245315324325,66031.79919993316,360.7268144939843,354.5601662146679,0.7728152114744975,0.13008870966475455
34.0,6.0,0.011676474681959821,1984092.2794857211,0.03712005862524268,6307522.112870863,1387.6912435883619,1369.6347678534598,1.0347638481439878,-0.017850617285808668
34.0,7.0,0.0049100012712464105,65751000.04048897,0.00324492586314064,43453575.53768244,8054.097406420891,8032.47592208136,1.0287451657687825,-0.012319678554000568
35.0,0.0,0.011408903046624046,109564645.2792637,0.006057757121921053,58175270.00715964,10367.728086809568,10319.293922808434,0.937442359086347,0.03556119371736032
35.0,1.0,0.009179870757083378,894663387.7637722,0.0054701908479444054,533120732.8642316,29580.468687724147,29539.94676518818,0.9549128823384199,0.023097122221897373
35.0,2.0,0.009083001279066588,885222548.7615256,0.005360891233539432,522468474.62953466,29363.065100948872,29305.19999229784,0.9580041639045748,0.022361187047442478
35.0,3.0,0.014061827061872416,860251.9234424444,0.01620602907567678,991426.4387271361,907.9196063285572,894.9325856460995,1.0356467427718317,-0.01481153589205605
35.0,4.0,0.006530475306953238,430645.6552006005,0.031153115407659478,2054360.9735411224,647.2195683130883,616.8122945785045,1.081871744773659,-0.04690458977484298
35.0,5.0,0.02598245501612631,129092.29307710378,0.012999624558766111,64587.86723745551,352.8497626309563,347.9940886703653,0.8471029667087304,0.08323254203675032
35.0,6.0,0.011797774474896165,2004703.8060932197,0.037222885730521536,6324994.7238202505,1392.9164468857962,1379.303004156031,1.065272384441826,-0.025974577847093647
35.0,7.0,0.004641443846688672,62154684.28038074,0.0033569142055433683,44953238.05852417,7845.048293438431,7678.411024305815,1.029471714550245,-0.011143852443931061
36.0,0.0,0.011476707941184822,110215805.36125106,0.006200342135218306,59544574.96566032,10353.578170129398,10272.035813697992,0.9404234442798882,0.028276814388835638
36.0,1.0,0.00890472300500533,867847686.2884713,0.005974073980222257,582228813.4906182,29099.194302029708,28847.815460965256,0.9641408770429593,0.015318434538868896
36.0,2.0,0.008823413433992379,859923335.4491653,0.005920013380452851,576960101.0273079,28961.781769864065,28708.07361951176,0.9641906057757023,0.014847454446744617
36.0,3.0,0.014336286609767632,877042.3688373385,0.016356767574204595,1000648.0985810725,908.6070549269895,900.8972253327547,1.0202266533337383,-0.0049706329600013015
36.0,4.0,0.005779188781837896,381102.8156718312,0.029509734087744356,1945989.865810765,609.5377515091114,593.7361486171582,1.1055188740291952,-0.06010799437182751
36.0,5.0,0.02669656322960269,132640.29765528563,0.013897382905662559,69048.32635189383,356.6476077426002,353.7371379121186,0.761696739177481,0.13394407381460818
36.0,6.0,0.012569526274039237,2135841.5805425243,0.037964673891830635,6451041.005363267,1436.9913738386133,1420.6906077297795,1.052886528404139,-0.019896213175874262
36.0,7.0,0.00481519320306351,64481403.33846337,0.003490387143572792,46740607.86797191,7992.1165055019965,7901.629876240834,1.0231073641835018,-0.012212013451542873
37.0,0.0,0.01120570413208385,107613237.9187666,0.006153297874913079,59092788.7769101,10241.673029090829,10203.69636704711,0.9500629261753141,0.026686216311255354
37.0,1.0,0.008618135456231765,839917087.6353197,0.005458762602508131,532006955.34479564,28627.68221364081,28389.79609589073,0.9693968716439668,0.01649256065501621
37.0,2.0,0.008661808586709523,844173438.7652345,0.005404439164102186,526712616.1615212,28721.56866899455,28554.460127252005,0.9648638854934535,0.019088330842418462
37.0,3.0,0.013940975076508046,852858.6252859487,0.016116317727265544,985938.2445102847,902.2910156547844,894.9756125271365,1.0370983605206467,-0.014673289956012569
37.0,4.0,0.0060444149631459455,398592.89015801554,0.02955817498880325,1949184.24536854,623.5465839987689,601.6186272686112,1.0485062572199513,-0.02741910290169375
37.0,5.0,0.026193504905448275,130140.88201180099,0.013388664696733719,66520.79002017464,354.1698122808558,348.1479085772525,0.8403327662035905,0.08532472078230735
37.0,6.0,0.0121039391894246,2056727.9990147236,0.037107526272500975,6305392.566524164,1413.1090459608918,1402.7015260088863,1.0817154194066345,-0.03371685778933763
37.0,7.0,0.004493343740760927,60171440.15748437,0.003085311423559699,41316142.32905018,7724.560512905274,7656.4425226124085,1.020589077645441,-0.006555337492698233
38.0,0.0,0.011495931427578881,110400417.14655825,0.006126563848165804,58836050.29763676,10404.480535336288,10349.583836452617,0.9617751553432456,0.023757243169685627
38.0,1.0,0.009472672172931018,923199601.5974774,0.005496805441435651,535714574.01109785,30115.910976498795,29909.257383186545,0.9761378047541336,0.015076173570410153
38.0,2.0,0.009067519202850892,883713697.3888416,0.00553180373025698,539125491.1313193,29398.96237552934,29193.79718014107,0.9777101523909241,0.015171937404582295
38.0,3.0,0.013655170115433102,835374.1194479215,0.015924895846784817,974227.7422449581,888.910305303096,883.9506616329053,1.0678409459331486,-0.02604475737977022
38.0,4.0,0.005883966297859856,388012.2659846206,0.030427394224936045,2006504.028371157,613.4901205144373,598.0413603637307,1.0724888115062714,-0.035286225532499514
38.0,5.0,0.025211696155544982,125262.82379127122,0.013695559699247996,68045.5797152311,347.0477474406533,343.3638165726711,0.8832042729938266,0.0642050346252442
38.0,6.0,0.012476556125871141,2120043.875718403,0.03732083472613043,6341638.485091215,1434.0662731644898,1416.3711907414956,1.0917299627356898,-0.04131693858691586
38.0,7.0,0.004652224551227158,62299048.30834737,0.0028015546920335172,37516287.44391064,7837.86410826183,7812.80006912693,1.0150853586452993,-0.005526896548841667
39.0,0.0,0.011634313355119663,111729358.76364627,0.0060048894600310205,57667559.00466573,10438.2972917327,10396.104920311258,0.9332848026459792,0.03243776815510543
39.0,1.0,0.008956411222901256,872885194.2617589,0.005397956988530163,526080888.3606781,29116.243437548215,28955.67716651002,0.9720548982254487,0.011001869658438211
39.0,2.0,0.008937738832325516,871065385.3504484,0.005521185609996981,538090655.22781,29065.227404794372,28935.195488771278,0.9743181523769583,0.010808382689567138
39.0,3.0,0.013966493945164745,854419.7805400154,0.01611890212090352,986096.333887188,900.8593461242469,895.3728448233996,1.0397361682698691,-0.016151931795054177
39.0,4.0,0.006075522448250688,400644.2428920972,0.03020413060211765,1991781.1449552795,623.8927233072142,604.9707413484886,1.0714355284411317,-0.039637658252963545
39.0,5.0,0.026552353970559713,131923.80258897252,0.01330266549497361,66093.50819691025,356.43660740184674,352.8245165550101,0.8018061325801797,0.10995378166828057
39.0,6.0,0.012884363478623647,2189339.3973807395,0.03800341835378761,6457624.544291913,1466.8930082385423,1442.9539643037158,1.0312702171432857,-0.004439828192528937
39.0,7.0,0.004687374673893167,62769754.67841354,0.004194961851488333,56175736.735541396,7865.880650854351,7820.140444757579,1.0057580414685114,-0.0009647775793340052
40.0,0.0,0.011398469842703653,109464451.3365167,0.00595380836211277,57177004.28540726,10308.336657844411,10280.777069584512,0.9628920467293883,0.023611574629455317
40.0,1.0,0.008456361193235567,824150675.5692676,0.005153288959840173,502235716.58342963,28337.18415113126,28214.923532342586,0.9939543180507092,0.007257221869631773
40.0,2.0,0.00863264560596558,841331234.6825068,0.005312990343456183,517800097.65864384,28645.24073487793,28521.815909701927,0.9960606170884735,0.005802951157150074
40.0,3.0,0.013352721403949096,816871.3966148073,0.016122161004384867,986295.7078203155,880.703365654176,869.5079628954526,1.0375960269730151,-0.005075082811879373
40.0,4.0,0.006530977617888654,430678.7717476594,0.030143053218973977,1987753.454113355,649.0937457821003,635.9097531274952,1.0333569177429034,-0.00956663858391952
40.0,5.0,0.026180531492503666,130076.42507188965,0.01362287099436798,67684.43022570721,355.36151867933734,351.00037658363516,0.8090134573970563,0.10510106271404908
40.0,6.0,0.011443560625549017,1944515.0333525585,0.03761207906959389,6391127.321720494,1356.9224494922494,1340.2773510459338,1.0910269857010937,-0.03823405716394576
40.0,7.0,0.005139305791425767,68821671.10538228,0.003811142660129065,51035920.85977548,8253.43179052219,8123.622492686134,1.0383633132539218,-0.01664699113650622
41.0,0.0,0.010904408347886646,104719763.01012146,0.006138039459844626,58946255.77934679,10128.072516273893,10054.77415628107,0.9686987395459358,0.014863464365509177
41.0,1.0,0.008881729268002228,865606737.8821384,0.005317549272891184,518244393.5012662,29022.00216748645,28959.82137150015,0.9703697140987103,0.012652026717924652
41.0,2.0,0.008801207214056516,857759113.4821495,0.005222694197140325,508999894.6336679,28928.098131868894,28878.475562402054,0.9676340628447008,0.015043552329455354
41.0,3.0,0.01367495261715917,836584.3427210683,0.015839046378805448,968975.777905563,892.6792353538619,885.4769224772119,1.0895561927883721,-0.033800120550977336
41.0,4.0,0.006990948513134595,461011.0905457549,0.029886500734820652,1970835.351046863,673.9987435708815,649.6139130096711,1.0248888706071928,-0.003478137841090453
41.0,5.0,0.026054755449950045,129451.51425757782,0.013106956878218194,65121.14162371173,353.9587822973009,347.85858169365,0.8786469982648237,0.07322899502082082
41.0,6.0,0.012135365515263282,2062068.0225465097,0.0383798629022812,6521590.83355673,1405.0941772860574,1392.0947351811567,1.0933329031561252,-0.034670258595456346
41.0,7.0,0.004498207224567829,60236567.75162551,0.0037912737448217845,50769852.75892908,7694.977753011635,7663.52603067533,1.0264505953249918,-0.01282846677173163
42.0,0.0,0.011147331219340485,107052658.13869686,0.00624199184903363,59944555.569308706,10210.333685089885,10174.915464486041,0.9566491366453973,0.02031583749936047
42.0,1.0,0.008378951346050031,816606369.6330183,0.005466008454772828,532713116.8403335,28217.90203717243,28067.215191496904,0.9816706527816311,0.004824642675573225
42.0,2.0,0.00860555824787071,838691318.2869993,0.005673294057152597,552915008.1135162,28584.21432787373,28375.67127647741,0.9832103357391336,0.003069943975384626
42.0,3.0,0.013813915044397461,845085.5512647433,0.016069348560298412,983064.8300605923,897.3750107238438,890.1839540549161,1.0108934593590482,0.0017274440305365488
42.0,4.0,0.006176420449877866,407297.8555314185,0.029424910995484933,1940396.286155024,631.1539944847202,618.1937048738461,1.0528399143442182,-0.030667084442364052
42.0,5.0,0.02818174735468218,140019.3475993633,0.013867978453389048,68902.2326620556,368.69149861052813,362.4574917327622,0.7301954658988918,0.15069909293729747
42.0,6.0,0.011741235394869544,1995096.574219779,0.03745551465210974,6364523.540487181,1380.9227000681444,1367.829524169261,1.0454656283517063,-0.01919114080105396
42.0,7.0,0.004759025567958077,63729248.613712296,0.003212205477352402,43015409.764669575,7925.547151544539,7899.414166505885,1.0280114733748786,-0.014813263071536667
43.0,0.0,0.011708984216100378,112446455.33816005,0.005959984725913176,57236318.48768924,10485.890966000205,10432.733202914442,0.9515010959461826,0.029438738948240412
43.0,1.0,0.009209182286404497,897520075.9213758,0.005481640621277705,534236627.5994626,29619.60377483777,29309.23897882017,0.9807386224050162,0.013716977282862539
43.0,2.0,0.009078066304630872,884741605.2102951,0.005452280367267387,531375191.99010557,29383.935318014377,29081.755175872844,0.9807311552964192,0.013229458003940087
43.0,3.0,0.013887274584290196,849573.42763498,0.015901557646076765,972799.9989542176,898.7501868356246,891.7735691517335,1.032207852960209,-0.004996097066713822
43.0,4.0,0.005862589325482203,386602.578253229,0.029980748202348063,1977050.3882178944,611.4125629227699,603.6931976492225,1.078466173704024,-0.044388719915128674
43.0,5.0,0.02695265181947013,133912.6590755569,0.013127615813630858,65223.784112817564,359.68110710688137,355.599601234326,0.7608911506786054,0.12859267464386137
43.0,6.0,0.011834545614218104,2010952.034350583,0.037232307836887094,6326595.729679382,1393.454122660108,1380.3259608893043,1.0250674170941936,-0.002174950457887196
43.0,7.0,0.005040689895444897,67501082.029208,0.003291764619318429,44080805.38059392,8124.9911679545885,8097.944283530073,1.008128539468659,-0.007738825228067647
44.0,0.0,0.011954618498026955,114805387.02957638,0.00629785009174856,60480986.574598566,10585.901667505728,10515.057191094349,0.9431669755814771,0.032153775038750707
44.0,1.0,0.009096231332675907,886511945.1063442,0.005499449416158708,535972245.11396,29402.782137549555,29248.319426784317,0.9753968516169278,0.015877778033089623
44.0,2.0,0.009192712836690362,895914969.4436301,0.005632955002983211,548983604.6718061,29497.168797605977,29362.161662908253,0.9750564216852587,0.015422583364177015
44.0,3.0,0.013903153964640789,850544.8683710973,0.016134792932877506,987068.4939329787,902.8134566913161,897.4201669722361,1.0597368974758197,-0.021382956061983035
44.0,4.0,0.006429782988714006,424005.5994400291,0.029946438673878452,1974787.9092224652,643.092833759056,634.5017161293886,1.0251765310951837,-0.015270203727290738
44.0,5.0,0.02630606219299661,130700.11666129739,0.01357209357344832,67432.14585007148,355.42715502680164,351.2876810007757,0.7862201043865228,0.12025621310086686
44.0,6.0,0.012317190151591297,2092964.0568441963,0.03802514807712458,6461316.94726855,1424.6213076654767,1402.341402105154,1.0412363690315136,-0.013940963822099814
44.0,7.0,0.00480080560170499,64288735.895986475,0.004656008135740155,62349718.97664319,8002.238929152447,7849.579968586077,1.0008443980894028,-0.0035941059694394135
45.0,0.0,0.011684799664472013,112214199.33713323,0.006244392174001943,59967607.077119306,10494.0885963312,10441.900173944776,0.938774523824324,0.02616265405099043
45.0,1.0,0.009202816193988257,896899639.352957,0.005484024739499234,534468975.03913456,29638.63747053324,29467.698465538087,0.9751132670545374,0.011623772036537123
45.0,2.0,0.009279849631145962,904407257.7652514,0.005438811326679823,530062508.4515765,29751.738401027025,29557.3303369535,0.968707424432888,0.014125519021618195
45.0,3.0,0.0138034629574779,844446.1337651379,0.01670546177229837,1021979.9466316943,899.9565345665372,891.787690037235,1.0161347434416994,-0.00033167760094338604
45.0,4.0,0.006424356247842529,423647.73720079206,0.02914579847524209,1921990.4785736543,639.1918666844103,622.0033021167058,1.028759774874346,-0.014068206783889519
45.0,5.0,0.026954699499309922,133922.83282832816,0.013836725192367533,68746.95209817494,359.65496333326195,355.9910825463902,0.736434150584309,0.13818556429836662
45.0,6.0,0.011497222709958295,1953633.4079461026,0.03706382385842426,6297966.575980848,1378.5352855893004,1360.2582734958373,1.0386870154184193,-0.014730363554836663
45.0,7.0,0.0049719383080394355,66580415.590041466,0.003452368372940638,46231489.85895158,8138.516217770834,7989.240991160667,1.008383799339083,-0.008085397462975886
46.0,0.0,0.012170268732222404,116876369.86220194,0.006475889254575297,62190774.0542029,10678.186541134912,10583.669503415604,0.9380885813925307,0.03635104340276257
