TE,PMO,out/2018-nov/2018,-,REV,1
SB,1,SE
SB,2,S,
SB,3,NE
SB,4,N,
SB,11,FC
CT,98,3,PERNAMBU_3,1,0.0,43.0,601.26,0.0,43.0,601.26,0.0,43.0,601.26
CT,112,3,BAHIA_1,1,0.0,16.6,613.33,0.0,16.6,613.33,0.0,16.6,613.33
CT,112,3,BAHIA_1,1,0.0,15.3,613.33,0.0,15.3,613.33,0.0,15.3,613.33
CT,112,3,BAHIA_1,3,0.0,14.4,613.33,0.0,14.4,613.33,0.0,14.4,613.33
CT,112,3,BAHIA_1,4,0.0,16.1,613.33,0.0,16.1,613.33,0.0,16.1,613.33
CT,112,3,BAHIA_1,5,0.0,20.0,613.33,0.0,20.0,613.33,0.0,20.0,613.33
CT,164,3,MURICY,1,0.0130.0,678.75,0.0130.0,678.75,0.0130.0,678.75
CT,164,3,MURICY,1,0.0118.7,678.75,0.0118.7,678.75,0.0118.7,678.75
CT,164,3,MURICY,2,0.0127.9,678.75,0.0127.9,678.75,0.0127.9,678.75
CT,164,3,MURICY,3,0.0130.0,678.75,0.0130.0,678.75,0.0130.0,678.75
CT,164,3,MURICY,4,0.0119.3,678.75,0.0119.3,678.75,0.0119.3,678.75
CT,164,3,MURICY,5,0.0,90.3,678.75,0.0,90.3,678.75,0.0,90.3,678.75
CT,166,3,AREMBEPE,1,0.0,50.0,678.75,0.0,50.0,678.75,0.0,50.0,678.75
CT,57,3,MARACANAU,1,0.0,54.1,680.12,0.0,54.1,680.12,0.0,54.1,680.12
CT,57,3,MARACANAU,1,0.0,80.0,680.12,0.0,80.0,680.12,0.0,80.0,680.12
CT,152,3,TERMOCABO,1,0.0,49.7,692.93,0.0,49.7,692.93,0.0,49.7,692.93
CT,67,3,TERMONE,1,0.0162.3,697.00,0.0162.3,697.00,0.0162.3,697.00
CT,69,3,TERMOPB,1,0.0162.3,697.00,0.0162.3,697.00,0.0162.3,697.00
CT,52,3,CAMPINA_GR,1,0.0,91.0,701.46,0.0,91.0,701.46,0.0,91.0,701.46
CT,52,3,CAMPINA_GR,1,0.0126.8,701.46,0.0126.8,701.46,0.0126.8,701.46
CT,170,3,SUAPE,II,1,0.0350.0,711.97,0.0350.0,711.97,0.0350.0,711.97
CT,144,3,PETROLINA,1,0.0132.0,744.70,0.0132.0,744.70,0.0132.0,744.70
CT,109,3,ALTOS,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,111,3,ARACATI,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,113,3,BATURITE,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,117,3,C.MAIOR,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,119,3,CAUCAIA,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,121,3,CRATO,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,125,3,PECEM,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,127,3,IGUATU,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,133,3,JUAZEIRO,N,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,135,3,MARAMBAIA,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,138,3,NAZARIA,1,0.0,0.0,764.06,0.0,0.0,764.06,0.0,0.0,764.06
CT,53,3,GLOBAL,I,1,0.0130.0,795.30,0.0130.0,795.30,0.0130.0,795.30
CT,55,3,GLOBAL,II,1,0.0128.0,795.30,0.0128.0,795.30,0.0128.0,795.30
CT,161,3,POTIGUAR_3,1,0.0,55.0,847.60,0.0,55.0,847.60,0.0,55.0,847.60
CT,151,3,POTIGUAR,1,0.0,53.0,847.61,0.0,53.0,847.61,0.0,53.0,847.61
CT,159,3,TERMOMANAU,1,0.0143.0,966.46,0.0143.0,966.46,0.0143.0,966.46
CT,160,3,PAU,FERRO,1,0.0,94.0,966.46,0.0,94.0,966.46,0.0,94.0,966.46
CT,136,4,SUZANO,MA,1,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00
CT,136,4,SUZANO,MA,2,120.0120.0,0.00120.0120.0,0.00120.0120.0,0.00
CT,136,4,SUZANO,MA,3,140.0140.0,0.00140.0140.0,0.00140.0140.0,0.00
CT,203,4,C.,ROCHA,1,49.0,49.0,0.00,49.0,49.0,0.00,49.0,49.0,0.00
CT,204,4,JARAQUI,1,55.0,55.0,0.00,55.0,55.0,0.00,55.0,55.0,0.00
CT,205,4,MANAUARA,1,64.5,64.5,0.00,64.5,64.5,0.00,64.5,64.5,0.00
CT,207,4,PONTA,NEGR,1,64.0,64.0,0.00,64.0,64.0,0.00,64.0,64.0,0.00
CT,209,4,TAMBAQUI,1,63.0,63.0,0.00,63.0,63.0,0.00,63.0,63.0,0.00
CT,212,4,MARANHAO3,1,482.1499.6,76.94482.1502.2,76.94482.1515.1,76.94
CT,212,4,MARANHAO3,1,482.1499.6,76.94482.1502.1,76.94482.1512.8,76.94
CT,212,4,MARANHAO3,2,482.1499.6,76.94482.1502.2,76.94482.1515.1,76.94
CT,212,4,MARANHAO3,5,482.1506.7,76.94482.1506.7,76.94482.1506.7,76.94
CT,116,4,PARNAIB_IV,1,0.0,56.3,91.37,0.0,56.3,91.37,0.0,56.3,91.37
CT,140,4,UTE,MAUA,3,1,0.0189.5,98.25,0.0189.5,98.25,0.0189.5,98.25
CT,140,4,UTE,MAUA,3,4,0.0255.0,70.89,0.0255.0,70.89,0.0255.0,70.89
CT,140,4,UTE,MAUA,3,5,0.0471.0,70.89,0.0471.0,70.89,0.0471.0,70.89
CT,21,4,MARANHAO,V,1,0.0329.2,135.16,0.0330.4,135.16,0.0336.0,135.16
CT,21,4,MARANHAO,V,1,0.0329.2,135.16,0.0330.3,135.16,0.0335.0,135.16
CT,21,4,MARANHAO,V,2,0.0329.2,135.16,0.0330.4,135.16,0.0336.0,135.16
CT,21,4,MARANHAO,V,5,0.0332.4,135.16,0.0332.4,135.16,0.0332.4,135.16
CT,36,4,MARANHAOIV,1,0.0329.2,135.16,0.0330.4,135.16,0.0336.0,135.16
CT,36,4,MARANHAOIV,1,0.0329.2,135.16,0.0330.3,135.16,0.0335.0,135.16
CT,36,4,MARANHAOIV,2,0.0329.2,135.16,0.0330.4,135.16,0.0336.0,135.16
CT,36,4,MARANHAOIV,5,0.0332.4,135.16,0.0332.4,135.16,0.0332.4,135.16
CT,46,4,N.VENECIA2,1,0.0172.7,208.48,0.0173.5,208.48,0.0177.2,208.48
CT,46,4,N.VENECIA2,1,0.0172.7,208.48,0.0173.5,208.48,0.0176.5,208.48
CT,46,4,N.VENECIA2,2,0.0172.7,208.48,0.0173.5,208.48,0.0177.2,208.48
CT,46,4,N.VENECIA2,5,0.0174.8,208.48,0.0174.8,208.48,0.0174.8,208.48
CT,176,4,P.,ITAQUI,1,0.0360.1,224.32,0.0360.1,224.32,0.0360.1,224.32
CT,201,4,APARECIDA,1,150.0153.0,302.19150.0153.0,302.19150.0153.0,302.19
CT,201,4,APARECIDA,5,150.0166.0,302.19150.0166.0,302.19150.0166.0,302.19
CT,206,4,MAUA,B3,1,0.0,55.0,411.92,0.0,55.0,411.92,0.0,55.0,411.92
CT,206,4,MAUA,B3,2,0.0,70.7,411.92,0.0,70.7,411.92,0.0,70.7,411.92
CT,206,4,MAUA,B3,3,0.0110.0,411.92,0.0110.0,411.92,0.0110.0,411.92
CT,141,4,MAUA,B4,1,0.0,0.0,575.00,0.0,0.0,575.00,0.0,0.0,575.00
CT,208,4,SANTANA,I,1,0.0,0.0,640.96,0.0,0.0,640.96,0.0,0.0,640.96
CT,70,4,GERAMAR2,1,0.0159.2,701.43,0.0159.2,701.43,0.0159.2,701.43
CT,73,4,GERAMAR1,1,0.0159.2,701.43,0.0159.2,701.43,0.0159.2,701.43
CT,300,4,MAUA,B1,1,0.0,0.0,711.77,0.0,0.0,711.77,0.0,0.0,711.77
CT,310,4,SAO,JOSE,1,0.0,0.0,833.53,0.0,0.0,833.53,0.0,0.0,833.53
CT,317,4,IRANDUBA,1,0.0,25.0,856.49,0.0,25.0,856.49,0.0,25.0,856.49
CT,318,4,FLORES,LT1,1,0.0,40.0,868.35,0.0,40.0,868.35,0.0,40.0,868.35
CT,303,4,ELECTRON,1,0.0,0.0,872.84,0.0,0.0,872.84,0.0,0.0,872.84
CT,319,4,FLORES,LT2,1,0.0,40.0,883.17,0.0,40.0,883.17,0.0,40.0,883.17
CT,94,4,SANTANA,II,1,0.0,0.0,898.56,0.0,0.0,898.56,0.0,0.0,898.56
CT,302,4,APARECD,OC,1,0.0,0.0,905.99,0.0,0.0,905.99,0.0,0.0,905.99
CI,501,2,URUGUAI_B1,1,0,450,362.49,0,500,362.49,0,550,362.49
CI,501,2,URUGUAI_B1,2,0,0,362.49,0,0,362.49,0,0,362.49
CI,502,2,URUGUAI_B2,1,0,100,504.44,0,50,504.44,0,0,504.44
CI,502,2,URUGUAI_B2,2,0,0,504.44,0,0,504.44,0,0,504.44
CI,601,2,ARGENT_B1,1,0,500,460.25,0,500,460.25,0,500,460.25
CI,601,2,ARGENT_B1,2,0,0,460.25,0,0,460.25,0,0,460.25
CI,602,2,ARGENT_B2,1,0,500,469.75,0,500,469.75,0,500,469.75
CI,602,2,ARGENT_B2,2,0,0,469.75,0,0,469.75,0,0,469.75
CI,603,2,ARGENT_B3,1,0,250,481.08,0,250,481.08,0,250,481.08
CI,603,2,ARGENT_B3,2,0,0,481.08,0,0,481.08,0,0,481.08
CI,604,2,ARGENT_B4,1,0,250,485.97,0,250,485.97,0,250,485.97
CI,604,2,ARGENT_B4,2,0,0,485.97,0,0,485.97,0,0,485.97
UE,001,1,Sta,Cecilia,181,125,75,160.,0.20
UE,002,1,Vigario,182,181,75,190.0,0.44
UE,003,1,Traicao,109,108,0.0,270.0,0.3
UE,004,1,Pedreira,118,109,0.0,395.0,0.25
VR,11,INI
DP,1,1,3,44716.0,15.0,42441.0,80.0,33320.0,73.0
DP,1,2,3,12693.0,15.0,12251.0,80.0,8809.0,73.0
DP,1,3,3,11636.0,15.0,11355.0,80.0,9583.0,73.0
DP,1,4,3,5691.0,15.0,5504.0,80.0,5141.0,73.0
DP,1,11,3,15.0,80.0,73.0
DP,2,1,3,47080.0,18.0,44038.0,89.0,33352.0,61.0
DP,2,2,3,13431.0,18.0,13106.0,89.0,8932.0,61.0
DP,2,3,3,12023.0,18.0,11756.0,89.0,9631.0,61.0
DP,2,4,3,5957.0,18.0,5713.0,89.0,5327.0,61.0
DP,2,11,3,18.0,89.0,61.0
DP,3,1,3,46254.0,18.0,43935.0,89.0,33923.0,61.0
DP,3,2,3,13250.0,18.0,12799.0,89.0,9129.0,61.0
DP,3,3,3,11826.0,18.0,11799.0,89.0,9976.0,61.0
DP,3,4,3,5786.0,18.0,5658.0,89.0,5290.0,61.0
DP,3,11,3,18.0,89.0,61.0
DP,4,1,3,44957.0,15.0,42670.0,80.0,33500.0,73.0
DP,4,2,3,12921.0,15.0,12471.0,80.0,8968.0,73.0
DP,4,3,3,11659.0,15.0,11377.0,80.0,9602.0,73.0
DP,4,4,3,5709.0,15.0,5521.0,80.0,5157.0,73.0
DP,4,11,3,15.0,80.0,73.0
DP,5,1,3,44145.0,69.0,42681.0,347.0,33250.0,255.0
DP,5,2,3,12288.0,69.0,12969.0,347.0,9400.0,255.0
DP,5,3,3,12014.0,69.0,11670.0,347.0,9888.0,255.0
DP,5,4,3,5938.0,69.0,5675.0,347.0,5336.0,255.0
DP,5,11,3,69.0,347.0,255.0
CD,1,1,1PDEF,1,100,4596.31,100,4596.31,100,4596.31
CD,1,2,1PDEF,1,100,4596.31,100,4596.31,100,4596.31
CD,1,3,1PDEF,1,100,4596.31,100,4596.31,100,4596.31
CD,1,4,1PDEF,1,100,4596.31,100,4596.31,100,4596.31
