MAX MIN 1 GE Simp 4,MIN MAX 1 GE Simp 4,Month of Data Escala de Tempo 1 GE Simp 4,Data Escala de Tempo 1 GE Simp 4,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
6/6/2015 12:00:00 AM,5/27/2015 12:00:00 AM,June 2015,6/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1378.65433982
5/6/2015 12:00:00 AM,4/26/2015 12:00:00 AM,May 2015,5/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1516.99526173
4/6/2015 12:00:00 AM,3/27/2015 12:00:00 AM,April 2015,4/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,2014.78002522
3/6/2015 12:00:00 AM,2/24/2015 12:00:00 AM,March 2015,3/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1777.61538497
2/6/2015 12:00:00 AM,1/27/2015 12:00:00 AM,February 2015,2/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1713.06081316
1/6/2015 12:00:00 AM,12/27/2014 12:00:00 AM,January 2015,1/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1959.75109243
12/6/2014 12:00:00 AM,11/26/2014 12:00:00 AM,December 2014,12/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,2005.57194219
11/6/2014 12:00:00 AM,10/27/2014 12:00:00 AM,November 2014,11/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1944.64408472
10/6/2014 12:00:00 AM,9/26/2014 12:00:00 AM,October 2014,10/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,2014.64963744
9/6/2014 12:00:00 AM,8/27/2014 12:00:00 AM,September 2014,9/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,2018.4143625
8/6/2014 12:00:00 AM,7/27/2014 12:00:00 AM,August 2014,8/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,847.72836424
7/6/2014 12:00:00 AM,6/26/2014 12:00:00 AM,July 2014,7/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1245.78312633
6/6/2014 12:00:00 AM,5/27/2014 12:00:00 AM,June 2014,6/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1932.43770012
5/6/2014 12:00:00 AM,4/26/2014 12:00:00 AM,May 2014,5/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1878.57911813
4/6/2014 12:00:00 AM,3/27/2014 12:00:00 AM,April 2014,4/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1364.14891666
3/6/2014 12:00:00 AM,2/24/2014 12:00:00 AM,March 2014,3/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1910.40130644
2/6/2014 12:00:00 AM,1/27/2014 12:00:00 AM,February 2014,2/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1984.53027678
1/6/2014 12:00:00 AM,12/27/2013 12:00:00 AM,January 2014,1/1/2014 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1981.33056181
12/6/2013 12:00:00 AM,11/26/2013 12:00:00 AM,December 2013,12/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1905.88857526
11/6/2013 12:00:00 AM,10/27/2013 12:00:00 AM,November 2013,11/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1987.678
10/6/2013 12:00:00 AM,9/26/2013 12:00:00 AM,October 2013,10/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1970.33742109
9/6/2013 12:00:00 AM,8/27/2013 12:00:00 AM,September 2013,9/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1884.4829861
8/6/2013 12:00:00 AM,7/27/2013 12:00:00 AM,August 2013,8/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1809.64345429
